timestamp,price,volume,volatility,liquidity,feesUSD,hour,day_of_week
2024-08-29 19:00:00,1.0002163803031343,734456.620085,0.3164539438984147,4.323362127029536e+16,73.4456620085,19,3
2024-08-29 18:00:00,1.000242310939517,284271.0341469374,0.31633416500427247,4.323362127029536e+16,28.427103414693743,18,3
2024-08-29 17:00:00,1.0002412083852656,309374.3209905,0.3164328649457277,4.323362127029536e+16,30.93743209905,17,3
2024-08-29 16:00:00,1.0002474872979383,1275739.9730177328,0.31609885085840866,4.323362127029536e+16,127.57399730177328,16,3
2024-08-29 15:00:00,1.0002016437892236,363822.33263772336,0.31600330575732205,2.2582672750960804e+16,36.382233263772335,15,3
2024-08-29 14:00:00,1.000192607876084,411301.9832725,0.3161138657788185,5.308002452132028e+16,41.13019832725,14,3
2024-08-29 13:00:00,1.0001915608269325,3060690.670848924,1.8940974860246694e-05,5.308002452132028e+16,306.0690670848924,13,3
2024-08-29 12:00:00,1.0001664190366575,657718.487286,2.061275664763813e-05,5.308002452132028e+16,65.7718487286,12,3
2024-08-29 11:00:00,1.0001498128803985,495821.8873735,2.0216690754590104e-05,5.308002452132028e+16,49.58218873735,11,3
2024-08-29 10:00:00,1.000134286686958,106610.05719210868,1.971869656086309e-05,5.308002452132028e+16,10.661005719210868,10,3
2024-08-29 09:00:00,1.0001337988040413,2058166.5159415,1.933073535684559e-05,5.308002452132028e+16,205.81665159415,9,3
2024-08-29 08:00:00,1.000191037914962,267138.2026579061,2.663619536112634e-05,5.308002452132028e+16,26.71382026579061,8,3
2024-08-29 07:00:00,1.0001845763567672,518403.3518685,2.660013144669377e-05,5.308002452132028e+16,51.84033518685,7,3
2024-08-29 06:00:00,1.0001663063351005,294110.775941,2.6508293068998585e-05,5.308002452132028e+16,29.4110775941,6,3
2024-08-29 05:00:00,1.000155989061408,62885.3138635,2.3046805475013676e-05,5.308002452132028e+16,6.28853138635,5,3
2024-08-29 04:00:00,1.0001550145935891,76472.127405,2.3014034033000217e-05,5.308002452132028e+16,7.6472127405,4,3
2024-08-29 03:00:00,1.0001530495706052,39252.598094,2.3003845900795854e-05,5.308002452132028e+16,3.9252598094,3,3
2024-08-29 02:00:00,1.0001523187002244,101843.93281868187,2.1755282711183752e-05,5.306880166775909e+16,10.184393281868187,2,3
2024-08-29 01:00:00,1.0001539950997205,107870.166773,2.1094725692475928e-05,5.306880166775909e+16,10.7870166773,1,3
2024-08-29 00:00:00,1.0001508578852127,133270.687336,2.0407044084155688e-05,5.306880166775909e+16,13.3270687336,0,3
2024-08-28 23:00:00,1.0001488245379178,100959.87041803185,2.043092602547649e-05,5.306880166775909e+16,10.095987041803184,23,2
